iter	RMSE
150	143.5431261
151	142.9879013
152	142.5102975
153	142.01188
154	141.5358889
155	141.0801568
156	140.6156974
157	140.1541291
158	139.6761407
159	139.2130657
160	138.7802959
161	138.3604979
162	137.911366
163	137.4898225
164	137.068056
165	136.6894472
166	136.3011101
167	135.865734
168	135.4794083
169	135.1107765
170	134.7183153
171	134.3161598
172	133.9346873
173	133.5813098
174	133.2177537
175	132.8481474
176	132.4978168
177	132.1324514
178	131.8036876
179	131.4932818
180	131.1822996
181	130.877684
182	130.5705629
183	130.2224025
184	129.8890144
185	129.5565964
186	129.2771161
187	129.0039236
188	128.7216788
189	128.4605557
190	128.2021445
191	127.9271111
192	127.6270574
193	127.3566487
194	127.0886349
195	126.8343494
196	126.5625062
197	126.294944
198	126.0591497
199	125.7799711
200	125.5539735
201	125.2931901
202	125.049159
203	124.7742978
204	124.5791096
205	124.3342918
206	124.1386349
207	123.9176756
208	123.716942
209	123.5085269
210	123.302968
211	123.0955849
212	122.8950567
213	122.6743866
214	122.4391594
215	122.2467054
216	122.0606687
217	121.9236411
218	121.7313932
219	121.5984344
220	121.4476892
221	121.2693469
222	121.1082861
223	120.9162107
224	120.7332654
225	120.555601
226	120.3602729
227	120.2290354
228	120.0848991
229	119.9207005
230	119.8211129
231	119.6384059
232	119.5088625
233	119.3520742
234	119.2033459
235	119.0975684
236	118.9548738
237	118.8213051
238	118.6889666
239	118.5686783
240	118.431256
241	118.3013468
242	118.1555258
243	118.0218965
244	117.9449589
245	117.8198235
246	117.7028361
247	117.5884255
248	117.4606579
249	117.3459831
250	117.2446018
251	117.1125749
252	116.9923475
253	116.9141207
254	116.8004338
255	116.6895373
256	116.5802311
257	116.4814902
258	116.3840401
259	116.2700915
260	116.1506987
261	116.0603865
262	115.9806965
263	115.8789462
264	115.7991457
265	115.6775312
266	115.5794838
267	115.5047788
268	115.4049842
269	115.3418651
270	115.2461393
271	115.1533056
272	115.0715167
273	114.9794775
274	114.9235524
275	114.8616201
276	114.7946768
277	114.7085689
278	114.6292944
279	114.5458766
280	114.4544966
281	114.3697823
282	114.2655801
283	114.1675505
284	114.0788199
285	113.987301
286	113.896112
287	113.7913323
288	113.7075669
289	113.6247831
290	113.5473515
291	113.4650656
292	113.3879462
293	113.3127083
294	113.2309067
295	113.1640118
296	113.1248162
297	113.050616
298	112.9794497
299	112.9176626
300	112.8449484
301	112.775517
302	112.7012004
303	112.6336278
304	112.5686157
305	112.4977255
306	112.4348268
307	112.3843515
308	112.3269748
309	112.2689156
310	112.1944685
311	112.1284407
312	112.0597572
313	111.9958996
314	111.9392496
315	111.8882439
316	111.8503682
317	111.8001258
318	111.7481938
319	111.6954187
320	111.6440814
321	111.5838766
322	111.5173024
323	111.4592636
324	111.4113577
325	111.3650585
326	111.3147064
327	111.2596075
328	111.2154012
329	111.1926424
330	111.153179
331	111.1108001
332	111.059913
333	111.0099944
334	110.9720126
335	110.9112105
336	110.8624348
337	110.818943
338	110.7875029
339	110.7614799
340	110.7199685
341	110.6754172
342	110.6392882
343	110.5888849
344	110.5553898
345	110.5190369
346	110.4715135
347	110.4356969
348	110.4013483
349	110.3617594
350	110.3230148
351	110.2916747
352	110.2585526
353	110.2249574
354	110.2085807
355	110.1696727
356	110.1337431
357	110.0884283
358	110.0583746
359	110.027866
360	109.9861845
361	109.955464
362	109.9387273
363	109.9031228
364	109.8703547
365	109.8370605
366	109.813233
367	109.7853212
368	109.7778994
369	109.7362046
370	109.7039696
371	109.6764959
372	109.6276045
373	109.5853077
374	109.544967
375	109.5173303
376	109.4837365
377	109.4577222
378	109.4364711
379	109.4134154
380	109.3920702
381	109.3738493
382	109.3523747
383	109.325063
384	109.3010256
385	109.2712097
386	109.2522115
387	109.2346553
388	109.1995554
389	109.1667804
390	109.1351834
391	109.113854
392	109.0908386
393	109.0714185
394	109.0466918
395	109.0254505
396	108.9916109
397	108.970237
398	108.9475082
399	108.928493
400	108.924484
401	108.9033474
402	108.8707486
403	108.8432079
404	108.8249265
405	108.7986085
406	108.7809581
407	108.7558105
408	108.734703
409	108.6971171
410	108.6769384
411	108.6465811
412	108.6225461
413	108.6067245
414	108.5838044
415	108.5627481
416	108.541651
417	108.523916
418	108.5103673
419	108.492837
420	108.4756817
421	108.4459202
422	108.4228719
423	108.3967678
424	108.360878
425	108.3432141
426	108.3372394
427	108.3231393
428	108.3089014
429	108.2993647
430	108.2754463
431	108.2567565
432	108.2323146
433	108.2180062
434	108.2045792
435	108.1807378
436	108.1692407
437	108.1448365
438	108.1158147
439	108.0864407
440	108.0678879
441	108.0469501
442	108.0382122
443	108.0123218
444	108.0046065
445	107.9930268
446	107.9743385
447	107.9701803
448	107.9587082
449	107.9480064
450	107.9275588
451	107.9128479
452	107.8961684
453	107.8846778
454	107.8691363
455	107.8591127
456	107.8525949
457	107.8450979
458	107.8321122
459	107.8169844
460	107.8050745
461	107.7903592
462	107.7766642
463	107.7572148
464	107.7468688
465	107.7266139
466	107.7171007
467	107.7020853
468	107.6949
469	107.6828515
470	107.6713936
471	107.6570841
472	107.6437959
473	107.6384824
474	107.6243354
475	107.6195054
476	107.6105518
477	107.6039309
478	107.593776
479	107.5832661
480	107.5599115
481	107.5507468
482	107.522759
483	107.5082599
484	107.4960025
485	107.492952
486	107.4825415
487	107.4703283
488	107.4529966
489	107.4335469
490	107.4268179
491	107.4113785
492	107.4014896
493	107.3886132
494	107.3755475
495	107.3616141
496	107.3501963
497	107.3495675
498	107.3319594
499	107.3162342
500	107.3091571
501	107.302283
502	107.2937072
503	107.2726307
504	107.238072
505	107.2322962
506	107.2242066
507	107.2194151
508	107.2071697
509	107.1976716
510	107.1799414
511	107.1653554
512	107.1513434
513	107.1451308
514	107.1289968
515	107.1110832
516	107.1005657
517	107.0949095
518	107.0856833
519	107.0770692
520	107.0696383
521	107.060365
522	107.0507776
523	107.0424233
524	107.0416865
525	107.0281635
526	107.0218378
527	107.0130179
528	106.9905497
529	106.9617104
530	106.9459656
531	106.9375427
532	106.9276367
533	106.9183994
534	106.907266
535	106.8896454
536	106.8804989
537	106.8727852
538	106.8555505
539	106.8441355
540	106.8332782
541	106.8273254
542	106.8175812
543	106.8024422
544	106.7926089
545	106.7837841
546	106.7779776
547	106.7657551
548	106.7548295
549	106.7412901
550	106.7220768
551	106.7150775
552	106.7048395
553	106.6974004
554	106.6864344
555	106.6641201
556	106.6431104
557	106.6355835
558	106.6174272
559	106.6037778
560	106.5916538
561	106.587795
562	106.5751888
563	106.569737
564	106.5526778
565	106.5350581
566	106.5257723
567	106.5166821
568	106.5073791
569	106.5021322
570	106.4965221
571	106.4915495
572	106.4799452
573	106.4700631
574	106.4621192
575	106.4544487
576	106.4514914
577	106.4465952
578	106.4366253
579	106.4197229
580	106.4104322
581	106.4044025
582	106.3936012
583	106.3877205
584	106.3829861
585	106.3727309
586	106.3621471
587	106.3530293
588	106.3463751
589	106.3305316
590	106.3234289
591	106.3170771
592	106.3042246
593	106.2941732
594	106.2926817
595	106.2817618
596	106.2762286
597	106.2711527
598	106.2576963
599	106.2529942
600	106.2477341
601	106.2397791
602	106.2358431
603	106.2300879
604	106.2121553
605	106.1793908
606	106.1757284
607	106.1698138
608	106.16442
609	106.157335
610	106.1517516
611	106.1379607
612	106.1353433
613	106.118691
614	106.1025279
615	106.0915569
616	106.0875952
617	106.0808448
618	106.0693068
619	106.0683752
620	106.0576357
621	106.05226
622	106.0431897
623	106.0349048
624	106.0300482
625	106.0191579
626	106.0062153
627	106.0003125
628	105.989695
629	105.9853858
630	105.9772953
631	105.9705973
632	105.9544546
633	105.9397162
634	105.9342706
635	105.9236907
636	105.9190569
637	105.9147746
638	105.9125545
639	105.9034347
640	105.895157
641	105.8857171
642	105.878212
643	105.8652204
644	105.8601901
645	105.8473503
646	105.8382729
647	105.8273419
648	105.8200848
649	105.8053838
650	105.7965962
651	105.7935713
652	105.7894202
653	105.7829965
654	105.7787458
655	105.7709949
656	105.7657524
657	105.7479891
658	105.7424924
659	105.7385999
660	105.7290446
661	105.7216855
662	105.7138544
663	105.7031381
664	105.697418
665	105.6925278
666	105.6864291
667	105.6796783
668	105.6736884
669	105.6653342
670	105.6585687
671	105.650272
672	105.6467495
673	105.6414925
674	105.6350288
675	105.6301165
676	105.6272292
677	105.6152518
678	105.6105322
679	105.6071012
680	105.6012365
681	105.5962467
682	105.5949327
683	105.5896421
684	105.5823373
685	105.5738924
686	105.5708957
687	105.5685587
688	105.5572255
689	105.5487686
690	105.5432617
691	105.5340986
692	105.5276762
693	105.5184595
694	105.5137038
695	105.5123085
696	105.5055556
697	105.5004407
698	105.492472
699	105.4895418
700	105.487079
701	105.4790142
702	105.4682765
703	105.4616929
704	105.4571069
705	105.4503801
706	105.4469773
707	105.4402317
708	105.4280215
709	105.4235569
710	105.4178204
711	105.4144467
712	105.406129
713	105.4005697
714	105.3973519
715	105.3878285
716	105.38412
717	105.3769719
718	105.3749539
719	105.3712935
720	105.3560195
721	105.3519668
722	105.3420651
723	105.3370551
724	105.3337464
725	105.3236609
726	105.3182795
727	105.3138734
728	105.3049359
729	105.2907236
730	105.2815616
731	105.2718706
732	105.2663216
733	105.2622755
734	105.2447401
735	105.238244
736	105.231277
737	105.2153845
738	105.2063726
739	105.2029508
740	105.1987621
741	105.1921263
742	105.1858003
743	105.179644
744	105.1774777
745	105.1718607
746	105.1686583
747	105.1672899
748	105.1619374
749	105.1553133
750	105.1539108
751	105.1424013
752	105.138157
753	105.1286714
754	105.1196634
755	105.1067099
756	105.102335
757	105.0898587
758	105.0825436
759	105.0750236
760	105.06968
761	105.063151
762	105.0569383
763	105.0520842
764	105.0472333
765	105.0343993
766	105.0298025
767	105.0276497
768	105.0244636
769	105.0175459
770	105.0027395
771	104.9945293
772	104.9889431
773	104.9828918
774	104.9795014
775	104.9743993
776	104.96281
777	104.9561592
778	104.9509676
779	104.9428545
780	104.9336811
781	104.9274604
782	104.9194357
783	104.9052221
784	104.89637
785	104.8903929
786	104.8768238
787	104.8715287
788	104.8668396
789	104.8603644
790	104.8538166
791	104.8494218
792	104.8446866
793	104.8377593
794	104.8350076
795	104.8292145
796	104.8192953
797	104.8144421
798	104.8096913
799	104.8056512
800	104.8010791
801	104.7958328
802	104.7900857
803	104.7762924
804	104.7664683
805	104.7575289
806	104.7526506
807	104.7395765
808	104.7325969
809	104.7286785
810	104.7254411
811	104.7148601
812	104.7121917
813	104.7088778
814	104.7027786
815	104.698093
816	104.6899244
817	104.6808883
818	104.6744639
819	104.6680904
820	104.6503322
821	104.6445685
822	104.633859
823	104.6327332
824	104.6264872
825	104.622383
826	104.6141154
827	104.6095729
828	104.602344
829	104.5976873
830	104.592027
831	104.5868385
832	104.5803935
833	104.5693109
834	104.5591055
835	104.5544581
836	104.5476817
837	104.5403924
838	104.5388131
839	104.5341636
840	104.5266456
841	104.5192475
842	104.5128872
843	104.5109888
844	104.5043185
845	104.5000678
846	104.487221
847	104.4831684
848	104.4746726
849	104.471842
850	104.4626174
851	104.4544169
852	104.4509475
853	104.4485711
854	104.4440054
855	104.4376294
856	104.4315636
857	104.4284644
858	104.4202877
859	104.4162698
860	104.4028392
861	104.3842668
862	104.3775597
863	104.3670569
864	104.3558815
865	104.339762
866	104.3343894
867	104.3273137
868	104.3218318
869	104.3143482
870	104.3031042
871	104.2956526
872	104.2926354
873	104.287014
874	104.2828337
875	104.2758008
876	104.2707563
877	104.264079
878	104.2549757
879	104.2442246
880	104.238836
881	104.2355014
882	104.2260216
883	104.2182589
884	104.2092505
885	104.2022608
886	104.1955231
887	104.1923962
888	104.1869306
889	104.1801023
890	104.1765791
891	104.1726614
892	104.1641454
893	104.1604479
894	104.1502688
895	104.1450157
896	104.1376513
897	104.1321511
898	104.119469
899	104.1131071
900	104.1103657
901	104.0973011
902	104.0931901
903	104.0899877
904	104.0875398
905	104.0816875
906	104.0783019
907	104.0740193
908	104.0644416
909	104.0583129
910	104.050632
911	104.0415676
912	104.0322122
913	104.0254374
914	104.0188802
915	104.0114497
916	104.0023703
917	103.9884762
918	103.9813896
919	103.9789064
920	103.956896
921	103.9515371
922	103.9480474
923	103.9415536
924	103.9384921
925	103.9324543
926	103.9264434
927	103.9201118
928	103.9108448
929	103.9098725
930	103.9042902
931	103.9012044
932	103.8927881
933	103.8791567
934	103.8746977
935	103.8639165
936	103.8605786
937	103.8545299
938	103.8486242
939	103.8423619
940	103.8330424
941	103.8288995
942	103.8260734
943	103.8220334
944	103.8138973
945	103.8086893
946	103.8019137
947	103.7961173
948	103.7932686
949	103.7861699
950	103.7803934
951	103.7750526
952	103.7650135
953	103.7620399
954	103.7561846
955	103.7529552
956	103.7460136
957	103.7381365
958	103.7353277
959	103.730594
960	103.7232481
961	103.7158716
962	103.7084921
963	103.7028106
964	103.6989408
965	103.6962658
966	103.6928698
967	103.6806368
968	103.6779469
969	103.6723844
970	103.6640734
971	103.6582787
972	103.6535684
973	103.6454587
974	103.6294328
975	103.6194078
976	103.6095587
977	103.6006021
978	103.5968733
979	103.5950043
980	103.5916679
981	103.5896513
982	103.5870579
983	103.5789212
984	103.5651506
985	103.557627
986	103.5495382
987	103.5415176
988	103.5364777
989	103.5314673
990	103.5266054
991	103.5147284
992	103.5084883
993	103.5053221
994	103.4963799
995	103.4897816
996	103.4807539
997	103.4761881
998	103.4694457
999	103.4640371
