iter	RMSE
710	103.6115389
711	103.6033719
712	103.5965559
713	103.5887836
714	103.5833645
715	103.5822919
716	103.5794848
717	103.5682698
718	103.5540704
719	103.5439186
720	103.533204
721	103.5275834
722	103.5145861
723	103.5066144
724	103.4970283
725	103.4912382
726	103.4780558
727	103.4677765
728	103.4600683
729	103.4569211
730	103.4512107
731	103.4422408
732	103.4357354
733	103.4333059
734	103.4155143
735	103.4125406
736	103.4074263
737	103.4032803
738	103.3979743
739	103.3961811
740	103.3780892
741	103.3695594
742	103.3648974
743	103.3516326
744	103.3486765
745	103.3424615
746	103.3398798
747	103.3336218
748	103.3263397
749	103.3225011
750	103.3094675
751	103.3050422
752	103.2896875
753	103.2861552
754	103.2770496
755	103.270951
756	103.2666729
757	103.2647567
758	103.2516953
759	103.2318799
760	103.2262788
761	103.2181353
762	103.2161657
763	103.2006598
764	103.192109
765	103.1910449
766	103.1869632
767	103.1771617
768	103.1714678
769	103.1673482
770	103.1530542
771	103.138897
772	103.1294395
773	103.1232578
774	103.1222864
775	103.1121427
776	103.1049438
777	103.0931357
778	103.0860362
779	103.0814932
780	103.0726856
781	103.0643108
782	103.0579654
783	103.0568062
784	103.053211
785	103.0500195
786	103.0395071
787	103.0269473
788	103.0231229
789	103.0194483
790	103.0058685
791	103.0037637
792	102.9959875
793	102.9868642
794	102.9746466
795	102.971618
796	102.9610738
797	102.9586691
798	102.9530163
799	102.9453814
800	102.9358093
801	102.9264889
802	102.923026
803	102.9209746
804	102.9062848
805	102.9027184
806	102.8946727
807	102.8824518
808	102.8744521
809	102.8568852
810	102.851366
811	102.8496318
812	102.8410422
813	102.8343033
814	102.8219453
815	102.8090677
816	102.803164
817	102.7963773
818	102.7933017
819	102.7803945
820	102.7700056
821	102.7617569
822	102.7558797
823	102.7453953
824	102.7406118
825	102.736191
826	102.7343283
827	102.7299959
828	102.7252163
829	102.7183502
830	102.7161338
831	102.7119525
832	102.7015214
833	102.6873356
834	102.6833236
835	102.6780498
836	102.6680878
837	102.6628611
838	102.6588671
839	102.6543417
840	102.6505774
841	102.6478525
842	102.6469599
843	102.6453065
844	102.6403654
845	102.630843
846	102.6277644
847	102.6217187
848	102.6152566
849	102.6097119
850	102.5975721
851	102.5928405
852	102.5849561
853	102.5771624
854	102.5667065
855	102.5657207
856	102.5588068
857	102.5497996
858	102.5467519
859	102.5429741
860	102.5395549
861	102.5321244
862	102.5280556
863	102.5188297
864	102.513365
865	102.5057182
866	102.503779
867	102.5005383
868	102.4963782
869	102.489797
870	102.4844867
871	102.479058
872	102.4780686
873	102.4653146
874	102.463668
875	102.4581636
876	102.4551017
877	102.4482947
878	102.4470134
879	102.4347869
880	102.4326931
881	102.4187638
882	102.4116401
883	102.4016954
884	102.3908983
885	102.3851691
886	102.3802217
887	102.3743739
888	102.3677411
889	102.3637168
890	102.3546526
891	102.3531665
892	102.3409637
893	102.336686
894	102.3342806
895	102.3276645
896	102.3174616
897	102.3117211
898	102.3089133
899	102.2997865
900	102.2892559
901	102.277491
902	102.2736895
903	102.2661525
904	102.2609177
905	102.2579077
906	102.2539984
907	102.2480378
908	102.242721
909	102.2354047
910	102.2321161
911	102.2277618
912	102.2245261
913	102.2149007
914	102.2079411
915	102.2030727
916	102.1981236
917	102.1938912
918	102.1916974
919	102.1901963
920	102.1860789
921	102.1787646
922	102.1729789
923	102.1688253
924	102.158546
925	102.1539516
926	102.1506665
927	102.1464338
928	102.1427053
929	102.1394166
930	102.1331641
931	102.1300566
932	102.1210151
933	102.1151569
934	102.1078823
935	102.1062293
936	102.0994905
937	102.0966012
938	102.0910357
939	102.0864401
940	102.0844188
941	102.0792542
942	102.0770087
943	102.0664789
944	102.0645541
945	102.0607898
946	102.0518662
947	102.0435141
948	102.0393193
949	102.0366498
950	102.0257469
951	102.0237307
952	102.0169283
953	102.0124384
954	102.0101463
955	102.0038236
956	101.9950719
957	101.9913685
958	101.9842155
959	101.9743259
960	101.9674102
961	101.9636963
962	101.9583577
963	101.9533609
964	101.9472537
965	101.9437184
966	101.9376361
967	101.9329207
968	101.9243384
969	101.9199484
970	101.9188133
971	101.9113629
972	101.9085432
973	101.9038599
974	101.902296
975	101.8982545
976	101.8940996
977	101.8869667
978	101.8803518
979	101.8762233
980	101.864067
981	101.8574833
982	101.8543249
983	101.8511283
984	101.8474907
985	101.843008
986	101.8325191
987	101.8254402
988	101.8152532
989	101.811729
990	101.8090173
991	101.804173
992	101.8026529
993	101.7995444
994	101.79367
995	101.7856402
996	101.7741012
997	101.7706383
998	101.7663446
999	101.7599645
